accepted,creditscore,amount,age,marital,health_ins,creditgrade
1,400,25548965,46,1,0,A
1,389,14796498,30,1,0,A
1,371,14575512,90,0,0,A
1,356,22342376,37,0,0,A
1,358,29029871,36,1,1,A
1,379,34164681,37,1,0,A
1,369,18680981,50,1,1,A
1,394,9170877,26,1,0,A
1,394,67694514,34,1,1,A
1,363,12888842,85,0,1,A
1,363,6572439,74,0,0,A
1,380,11445072,19,1,1,A
1,372,960156,75,1,0,A
1,364,2352421,76,1,1,A
1,365,9251203,62,0,1,A
1,369,14586768,51,1,1,A
1,355,12279200,76,1,1,A
1,382,3772874,20,1,0,A
1,371,11976933,72,1,0,A
1,373,11966946,71,1,0,A
1,376,12719608,74,1,1,A
1,364,2953252,24,1,0,A
1,354,2706755,52,0,1,A
1,368,11297802,57,0,0,A
1,397,8515990,27,0,0,A
1,362,5495308,89,0,0,A
1,364,7718628,50,1,0,A
1,387,13953580,69,1,1,A
1,396,12217846,55,1,0,A
1,356,45736500,32,0,1,A
1,381,39137561,26,1,1,A
1,373,3307122,58,1,0,A
1,391,6308356,50,1,1,A
1,362,826033,89,0,0,A
1,361,2542853,70,1,0,A
1,388,14227256,79,0,1,A
1,368,8576911,87,0,1,A
1,357,33825639,39,1,1,A
1,390,3131579,20,0,0,A
1,396,9691856,23,1,1,A
1,369,62964216,28,0,0,A
1,367,5157790,52,1,0,A
1,374,3304300,75,0,1,A
1,371,7612663,84,0,1,A
1,367,6373320,84,0,1,A
1,386,9462798,87,0,1,A
1,355,11615651,19,1,0,A
1,355,9036057,54,1,1,A
1,356,10278858,64,1,0,A
1,357,11563546,72,1,1,A
1,387,12926454,46,0,1,A
1,382,49062309,25,1,0,A
1,362,9172634,63,1,1,A
1,367,10989168,74,1,0,A
1,371,2314019,90,0,0,A
1,363,8624016,22,0,0,A
1,363,23389211,45,1,1,A
1,385,14502532,63,1,1,A
1,398,6825825,67,1,0,A
1,380,23760662,39,1,0,A
1,361,22670201,27,1,0,A
1,383,13004173,77,1,1,A
1,360,13714150,52,1,1,A
1,379,27210460,50,1,1,A
1,367,62878824,28,1,0,A
1,354,1703697,57,1,1,A
1,373,6584036,53,0,1,A
1,376,3186981,53,0,0,A
1,387,5191050,24,1,1,A
1,356,59671729,39,1,1,A
1,394,37357481,34,1,1,A
1,377,564993,63,1,0,A
1,375,6345755,55,1,1,A
1,397,4857116,55,1,0,A
1,364,11455073,44,1,0,A
1,381,1660750,70,1,0,A
1,368,9292380,35,0,1,A
1,389,2349677,79,0,1,A
1,399,6214754,63,1,0,A
1,399,3947461,80,0,1,A
1,369,11676539,83,0,1,A
1,379,10031735,20,1,0,A
1,376,2069056,68,1,1,A
1,358,14088026,65,0,1,A
1,386,10248468,64,1,0,A
1,390,1813369,65,1,0,A
1,369,3058691,65,1,1,A
1,387,8287171,55,1,1,A
1,400,11057664,20,1,0,A
1,369,13163069,51,1,1,A
1,354,1956911,80,0,1,A
1,368,20426845,36,1,1,A
1,382,4343481,37,1,1,A
1,373,5916959,74,1,1,A
1,370,44538746,41,1,1,A
1,386,7742648,52,1,1,A
1,392,7590145,77,1,1,A
1,373,12329861,20,1,1,A
1,399,69492452,47,1,1,A
1,369,7528762,49,1,1,A
1,361,12843260,55,1,0,A
1,392,63247914,31,1,1,A
1,363,5536390,64,1,0,A
1,373,7060021,51,1,1,A
1,384,13890371,84,0,0,A
1,389,44974096,27,1,0,A
1,359,4495693,63,1,1,A
1,353,8782229,79,0,1,A
1,353,2823193,82,0,0,A
1,383,14418704,81,0,0,A
1,353,2531876,23,1,1,A
1,353,4214971,18,1,0,A
1,358,12905856,82,0,0,A
1,373,13644637,56,1,0,A
1,399,11637750,68,1,0,A
1,394,12741502,77,0,0,A
1,385,66972943,36,1,1,A
1,387,13871877,58,1,0,A
1,386,13293824,88,0,0,A
1,376,3712935,85,0,0,A
1,393,15623266,28,0,1,A
1,353,6148861,19,1,1,A
1,381,13166782,58,1,0,A
1,358,13187447,61,1,1,A
1,388,1142914,60,1,0,A
1,361,6251861,90,0,1,A
1,377,6400191,32,1,1,A
1,383,9344314,23,1,1,A
1,357,65922576,27,1,0,A
1,385,22571404,29,1,0,A
1,391,10013142,88,0,0,A
1,384,10768496,84,0,1,A
1,398,14742206,86,0,1,A
1,388,8812367,24,1,1,A
1,400,8908203,83,0,1,A
1,372,60013270,26,1,0,A
1,375,837612,71,1,1,A
1,381,60635041,33,1,1,A
1,383,9370297,19,1,0,A
1,396,4009420,19,1,1,A
1,381,5176971,51,1,1,A
1,389,12394395,20,1,0,A
1,368,43321617,35,1,1,A
1,357,42751658,49,1,0,A
1,399,34902785,25,1,0,A
1,367,2200480,54,1,0,A
1,384,7425982,79,0,0,A
1,387,6301571,89,0,0,A
1,365,3016150,67,1,0,A
1,367,12937163,24,0,1,A
1,371,1210241,19,0,0,A
1,355,13097421,61,1,0,A
1,372,67437710,47,1,0,A
1,356,11013983,64,1,1,A
1,393,16609211,27,1,0,A
1,390,23141309,34,1,1,A
1,390,60166566,47,0,1,A
1,375,9582930,64,1,1,A
1,396,9101781,90,0,1,A
1,360,3010097,89,0,1,A
1,363,12839135,77,0,0,A
1,374,61816092,42,1,1,A
1,396,68685324,29,1,0,A
1,386,46789175,47,1,1,A
1,383,4667835,56,1,0,A
1,355,42872917,41,1,1,A
1,394,7720843,84,0,1,A
1,367,49579128,31,0,0,A
1,374,11492133,63,1,0,A
1,384,26506215,25,1,0,A
1,393,36837074,48,1,1,A
1,383,5412974,71,1,1,A
1,389,5813485,67,1,1,A
1,394,68207871,45,1,0,A
1,394,48676539,35,1,0,A
1,399,6589619,85,0,0,A
1,393,52392214,32,0,1,A
1,356,12329531,68,1,1,A
1,360,12856352,82,0,0,A
1,399,67176658,48,1,1,A
1,384,13353245,26,1,0,A
1,357,58253428,46,1,0,A
1,371,8965694,21,1,0,A
1,392,11068559,78,1,1,A
1,392,14983366,38,0,0,A
1,398,9083700,70,1,0,A
1,397,14779574,51,1,0,A
1,400,43824870,45,0,0,A
1,391,51955184,34,1,1,A
1,372,61798983,42,1,0,A
1,400,8045178,19,1,1,A
1,383,2382272,77,1,1,A
1,377,14734997,85,0,0,A
1,356,7021119,52,0,1,A
1,371,4082110,78,1,0,A
1,353,27594905,34,1,0,A
1,359,9895119,53,1,1,A
1,393,34483557,29,1,0,A
1,383,36969551,26,1,0,A
1,387,38742430,27,1,0,A
1,386,13589990,84,0,1,A
1,397,9119296,59,1,0,A
1,391,7205726,54,1,0,A
1,368,2580921,42,1,0,A
1,367,42265482,40,1,1,A
1,363,1978599,71,1,1,A
1,366,810388,54,1,0,A
1,396,55268867,34,0,0,A
1,397,9599344,87,0,0,A
1,386,21710722,45,0,0,A
1,388,14951418,48,1,0,A
1,369,4509566,60,0,0,A
1,376,743741,65,1,0,A
1,364,3136959,36,1,1,A
1,362,39887705,50,1,1,A
1,370,38581872,33,1,0,A
1,364,12308489,85,0,1,A
1,361,22277358,44,1,0,A
1,397,9437393,58,1,1,A
1,390,6329040,69,0,0,A
1,375,8746566,37,1,1,A
1,366,1155002,69,1,0,A
1,363,10742665,63,1,0,A
1,382,7952863,34,1,1,A
1,393,2918377,63,1,1,A
1,393,4145168,64,1,0,A
1,374,53170823,38,1,0,A
1,392,16240020,50,1,1,A
1,399,711006,52,1,0,A
1,387,9885555,54,1,1,A
1,393,69747828,36,1,0,A
1,361,12889573,89,0,0,A
1,383,37625278,34,1,0,A
1,386,9068211,76,0,0,A
1,395,14120561,66,1,1,A
1,360,12007988,66,1,0,A
1,378,8337591,42,1,1,A
1,361,8223018,55,1,0,A
1,394,13499637,56,0,0,A
1,387,4319260,60,1,1,A
1,354,7691994,61,1,1,A
1,394,1218144,82,0,0,A
1,399,21535854,46,1,0,A
1,365,4954359,73,1,0,A
1,359,7384487,22,1,1,A
1,366,9836368,45,1,0,A
1,389,8867879,29,1,1,A
1,361,6202797,73,1,0,A
1,364,6251417,52,1,0,A
1,373,10017871,53,1,1,A
1,355,8877365,90,0,1,A
1,367,39501460,41,1,1,A
1,396,1256845,76,1,0,A
1,355,5480077,85,0,1,A
1,399,50958838,31,1,1,A
1,374,13199280,62,1,0,A
1,374,65324538,37,1,1,A
1,399,5290165,20,1,1,A
1,372,10944075,87,0,1,A
1,367,11031559,80,0,1,A
1,357,35642472,34,0,1,A
1,357,65109765,40,1,1,A
1,393,56105852,26,1,0,A
1,373,15772235,48,1,1,A
1,366,10704876,81,0,1,A
1,372,14384086,51,1,1,A
1,398,14510998,85,0,0,A
1,359,12009580,78,0,0,A
1,397,4385487,90,0,1,A
1,380,57294643,42,1,1,A
1,385,68759722,34,1,0,A
1,363,7488002,71,1,1,A
1,388,3824373,70,1,1,A
1,381,8138477,61,1,0,A
1,386,2274958,22,0,1,A
1,391,12432463,37,1,0,A
1,365,1573210,72,1,0,A
1,393,5915500,67,1,0,A
1,383,65896691,33,1,1,A
1,355,14438811,57,1,1,A
1,365,14897957,84,0,1,A
1,388,1945250,23,1,1,A
1,379,2207888,56,1,0,A
1,383,4482191,90,0,0,A
1,395,10088328,78,1,1,A
1,378,11556519,51,0,1,A
1,356,67832485,35,1,0,A
1,360,14969327,65,1,0,A
1,353,6941222,49,1,1,A
1,399,6646180,88,0,0,A
1,356,39992241,37,1,0,A
1,371,32950517,29,1,1,A
1,388,13303080,18,1,1,A
1,361,12937304,61,1,1,A
1,385,13864289,83,0,0,A
1,364,5738904,80,0,1,A
1,386,3883856,82,0,0,A
1,396,9707930,88,0,1,A
1,373,9895970,51,1,1,A
1,397,9504840,88,0,1,A
1,375,13224860,54,1,1,A
1,369,8710749,51,1,1,A
1,360,11627513,90,0,1,A
1,395,11822808,66,0,1,A
1,373,14731746,66,1,1,A
1,357,56279397,46,1,0,A
1,359,5522022,81,0,1,A
1,388,23362430,46,1,1,A
1,379,22581142,26,1,1,A
1,361,64954979,36,0,1,A
1,393,2877319,77,1,0,A
1,368,5588890,64,1,0,A
1,364,7296865,62,1,1,A
1,383,12443751,74,1,0,A
1,377,64288169,25,1,1,A
1,397,60499103,30,1,1,A
1,400,52273962,40,1,1,A
1,365,14982863,76,1,0,A
1,371,13601502,56,1,0,A
1,381,5469254,51,1,1,A
1,376,13497848,60,1,0,A
1,382,2790963,29,1,0,A
1,354,1477801,73,1,1,A
1,365,2237669,63,1,0,A
1,356,611642,88,0,1,A
1,365,14416859,42,1,0,A
1,360,37648587,48,0,0,A
1,395,13984637,23,1,0,A
1,375,5047758,20,1,1,A
1,399,3011157,82,0,1,A
1,374,10565626,22,0,1,A
1,383,56243799,33,1,1,A
1,356,13179724,49,1,1,A
1,388,1742211,76,0,0,A
1,364,6507549,56,1,1,A
1,355,13649390,72,1,1,A
1,398,10016765,67,1,0,A
1,360,2868727,57,0,0,A
1,381,4294766,20,1,1,A
1,363,23400454,46,1,0,A
1,354,5300013,76,1,1,A
1,356,31653426,37,1,0,A
1,398,30923777,45,1,1,A
1,388,12302351,71,1,0,A
1,369,66134476,38,1,0,A
1,370,12463930,56,1,0,A
1,390,8028043,77,1,0,A
1,375,8784973,83,0,1,A
1,395,4410813,67,1,0,A
1,372,11533235,22,1,1,A
1,365,10063912,69,0,0,A
1,378,2080673,34,0,1,A
1,389,3120352,71,1,1,A
1,366,14879287,79,0,1,A
1,378,10217002,41,1,0,A
1,355,13252034,18,0,1,A
1,363,9858329,59,1,0,A
1,357,14432529,61,1,1,A
1,387,1521687,79,0,1,A
1,378,13767651,70,1,0,A
1,393,2161686,90,0,0,A
1,365,3803441,18,1,0,A
1,371,10135717,57,1,0,A
1,359,11938803,18,1,1,A
1,354,11076828,33,1,0,A
1,387,55625038,47,1,1,A
1,400,14757799,87,0,1,A
1,358,52904322,35,1,0,A
1,396,1138831,69,1,0,A
1,379,4342017,79,0,0,A
1,354,3033155,76,1,1,A
1,385,11251089,22,1,1,A
1,398,50957743,31,1,0,A
1,365,6724564,57,1,1,A
1,389,35399278,25,1,0,A
1,394,3748989,22,1,1,A
1,366,12600334,61,1,0,A
1,359,10827079,18,1,0,A
1,371,2978452,85,0,1,A
1,385,12464691,77,1,0,A
1,355,34739772,39,1,1,A
1,394,56205144,29,1,0,A
1,388,11912264,60,1,0,A
1,384,13104921,90,0,0,A
1,354,21957556,28,1,0,A
1,376,37272511,40,1,0,A
1,354,8005039,74,1,0,A
1,379,24118195,40,1,1,A
1,400,48383357,40,1,1,A
1,359,62036641,45,1,1,A
1,384,2686392,54,1,1,A
1,371,17452189,34,1,1,A
1,396,9883242,20,1,0,A
1,389,11341733,27,1,1,A
1,378,5500353,71,0,0,A
1,357,14190142,70,1,1,A
1,386,58320488,28,0,0,A
1,363,32163665,36,1,1,A
1,372,2560996,81,0,0,A
1,400,32915939,35,1,1,A
1,378,3514467,24,1,1,A
1,380,2783639,85,0,1,A
1,374,2030524,23,1,1,A
1,373,51511173,44,1,1,A
1,380,65388159,36,1,0,A
1,372,32705202,44,1,0,A
1,366,927039,52,1,1,A
1,390,9027174,90,0,1,A
1,399,1364720,53,1,0,A
1,372,10568513,52,1,1,A
1,383,51005784,42,1,1,A
1,379,11854894,69,0,1,A
1,392,3986759,70,1,1,A
1,397,9792031,38,1,1,A
1,397,13008806,19,1,0,A
1,367,13032163,21,0,0,A
1,388,8640746,55,1,1,A
1,398,10791933,58,1,0,A
1,388,52975445,30,1,1,A
1,386,10047180,69,1,1,A
1,353,13806679,64,1,0,A
1,363,6790406,24,1,0,A
1,382,10456465,62,1,1,A
1,393,63809846,27,1,0,A
1,380,47690635,28,1,0,A
1,354,9095834,62,1,1,A
1,367,12978492,22,1,0,A
1,392,6107267,84,0,1,A
1,363,12965665,81,0,0,A
1,368,3279299,78,0,0,A
1,361,13104619,63,1,0,A
1,366,6643010,22,1,0,A
1,364,34809765,36,1,1,A
1,381,49559313,33,1,1,A
1,355,48262895,30,0,1,A
1,356,10718739,81,0,1,A
1,370,2188216,67,1,1,A
1,391,4561318,88,0,1,A
1,374,13334430,28,1,1,A
1,396,47315893,41,0,0,A
1,378,4034012,88,0,1,A
1,395,11920538,66,1,1,A
1,398,28320467,34,0,1,A
1,371,11193185,78,1,1,A
1,355,62923524,32,1,0,A
1,376,32398767,32,1,0,A
1,391,12395349,27,1,1,A
1,367,13827240,88,0,0,A
1,368,6504700,50,1,0,A
1,389,7226648,57,1,0,A
1,361,54168366,35,1,1,A
1,400,7462872,81,0,1,A
1,386,7840865,73,1,1,A
1,391,3985212,54,1,0,A
1,367,7461094,62,1,1,A
1,372,5179401,78,1,0,A
1,381,6838685,85,0,0,A
1,355,46285449,34,1,1,A
1,361,45522820,28,1,1,A
1,377,3424974,35,1,0,A
1,379,44802431,35,1,1,A
1,372,11304060,86,0,0,A
1,394,6650849,19,1,1,A
1,391,14681412,65,1,0,A
1,360,3323526,19,1,1,A
1,392,36053448,49,1,0,A
1,355,1611751,70,1,0,A
1,398,2011688,52,1,1,A
1,355,30056890,48,1,0,A
1,384,10653240,24,1,0,A
1,398,4524152,19,1,0,A
1,382,9303529,83,0,1,A
1,392,34401639,42,1,0,A
1,369,33804821,48,1,0,A
1,384,5420024,57,1,0,A
1,387,3810922,21,1,1,A
1,392,2190099,51,1,0,A
1,394,2299405,68,1,1,A
1,384,8006279,60,1,1,A
1,387,14077846,68,1,1,A
1,390,4814387,89,0,0,A
1,360,14733800,22,1,1,A
1,399,14601279,20,1,1,A
1,371,12554415,73,1,0,A
1,396,4586403,54,1,1,A
1,389,10281814,24,1,0,A
1,359,29368331,43,1,0,A
1,400,4982499,78,0,1,A
1,398,13777447,55,1,1,A
1,372,5847289,87,0,0,A
1,375,8119602,61,1,0,A
1,361,13944083,64,1,0,A
1,353,5752669,70,1,1,A
1,365,7598339,74,1,0,A
1,383,12791313,57,1,1,A
1,378,13793893,35,1,0,A
1,393,1526661,89,0,1,A
1,378,35467366,37,1,1,A
1,380,16961545,37,1,0,A
1,364,4994821,85,0,1,A
1,390,6385352,56,0,1,A
1,356,14368708,81,0,1,A
1,371,68104067,25,1,1,A
1,353,13032602,53,1,1,A
1,368,6096751,90,0,1,A
1,376,14480426,64,1,0,A
1,397,5586754,47,1,0,A
1,371,9281027,66,1,1,A
1,379,2764961,63,1,0,A
1,373,3671522,18,1,1,A
1,378,23718981,26,1,0,A
1,369,67700802,35,1,0,A
1,362,54693259,40,1,1,A
1,382,27437954,48,1,1,A
1,365,65845797,50,0,1,A
1,364,7980993,29,1,1,A
1,397,30163622,41,1,1,A
1,400,6052699,89,0,1,A
1,398,1717537,59,1,1,A
1,360,3090167,89,0,1,A
1,369,14174177,74,0,0,A
1,397,7966270,64,1,1,A
1,394,14712842,74,1,0,A
1,353,36926060,46,1,1,A
1,356,17898571,32,1,1,A
1,356,9187526,79,0,1,A
1,367,51851518,30,1,0,A
1,384,36876619,38,1,0,A
1,380,25786167,44,0,0,A
1,381,1009821,85,0,0,A
1,377,10334917,87,0,1,A
1,380,14260441,80,0,0,A
1,357,13373104,79,0,0,A
1,386,14298583,29,1,1,A
1,360,51538894,39,1,1,A
1,363,53400632,29,1,0,A
1,359,11664541,88,0,0,A
1,392,30565267,48,1,0,A
1,356,52342770,35,0,0,A
1,381,65367415,50,1,0,A
1,383,5743514,66,1,1,A
1,382,25454076,29,0,0,A
1,370,67227257,30,1,1,A
1,394,24081358,48,1,0,A
1,398,9884747,77,1,0,A
1,365,28808799,32,0,1,A
1,367,1129978,60,1,0,A
1,360,9577929,82,0,1,A
1,374,7435645,87,0,1,A
1,370,6007838,63,1,0,A
1,384,43776185,49,0,1,A
1,382,3671631,57,1,1,A
1,399,887405,62,1,1,A
1,362,3102285,67,1,1,A
1,398,5658915,68,1,0,A
1,394,7817666,77,0,1,A
1,389,11871660,25,1,0,A
1,398,2377708,64,1,0,A
1,394,7905134,64,1,1,A
1,366,11475466,70,1,1,A
1,359,20390900,26,1,0,A
1,378,61126740,46,1,0,A
1,369,12961322,59,1,1,A
1,358,4419203,18,1,0,A
1,354,14573402,31,1,0,A
1,382,66044329,40,1,1,A
1,361,62033026,38,1,1,A
1,361,44357865,50,1,1,A
1,364,11103729,63,1,1,A
1,384,51003431,34,1,0,A
1,383,56045346,44,1,1,A
1,360,1415371,82,0,1,A
1,363,37981826,39,1,1,A
1,384,11186716,88,0,0,A
1,368,4255420,54,1,1,A
1,396,14297697,73,1,1,A
1,358,64820714,35,1,1,A
1,379,14317305,40,1,0,A
1,394,13794728,68,1,0,A
1,392,1336281,73,1,1,A
1,355,37996062,37,1,0,A
1,381,9147663,59,1,1,A
1,353,3857516,62,1,0,A
1,356,2512582,22,1,1,A
1,375,3291198,82,0,1,A
1,376,566064,62,0,0,A
1,379,12158959,68,1,1,A
1,390,67410002,50,1,1,A
1,389,2383923,29,1,0,A
1,358,1195541,64,1,1,A
1,378,13858986,62,1,1,A
1,361,8123501,40,1,0,A
1,399,56688793,41,1,1,A
1,364,24334614,31,1,0,A
1,395,24732462,42,1,0,A
1,397,1854132,69,1,0,A
1,398,4001086,78,0,1,A
1,383,28760060,37,1,0,A
1,362,19568956,25,1,1,A
1,368,61891201,37,1,0,A
1,360,8921129,81,0,1,A
1,372,62754103,45,1,1,A
1,357,25839987,34,0,1,A
1,391,7829018,50,1,1,A
1,382,11034158,47,1,0,A
1,389,5801035,71,1,1,A
1,386,48271923,27,1,1,A
1,360,1112321,69,1,1,A
1,390,11146481,58,1,0,A
1,380,3592542,53,1,1,A
1,399,7908547,18,1,0,A
1,354,59630966,26,1,1,A
1,357,41634747,33,0,0,A
1,392,13292256,89,0,0,A
1,387,11466379,88,0,1,A
1,400,11037029,81,0,1,A
1,394,1325775,24,1,0,A
1,383,4162295,63,1,0,A
1,377,8716976,24,1,1,A
1,364,9188363,90,0,0,A
1,358,13213880,73,0,0,A
1,360,13742918,70,1,0,A
1,368,42437639,31,1,1,A
1,358,5175043,31,0,1,A
1,359,13166994,55,1,0,A
1,372,7142505,49,1,1,A
1,363,5809181,61,1,1,A
1,368,5864339,37,1,1,A
1,375,49643390,30,1,0,A
1,376,8664848,82,0,0,A
1,357,3233263,52,1,0,A
1,383,6262075,80,0,0,A
1,358,14476273,20,1,0,A
1,389,9848371,30,1,1,A
1,359,56379057,48,1,1,A
1,371,6985413,28,1,1,A
1,384,12006089,24,1,0,A
1,381,9445173,83,0,1,A
1,371,7203242,86,0,0,A
1,398,7577866,68,1,1,A
1,382,46125283,37,1,1,A
1,379,4037226,23,0,1,A
1,386,8596650,90,0,1,A
1,398,5641223,50,0,1,A
1,398,55192342,31,0,0,A
1,365,4243129,60,0,1,A
1,366,19457074,26,1,0,A
1,363,1391647,53,0,1,A
1,364,14098945,60,1,0,A
1,374,9598179,55,1,0,A
1,367,13372906,23,1,0,A
1,381,4186509,68,1,1,A
1,392,6399222,52,1,1,A
1,391,55887954,45,1,0,A
1,361,23923038,25,1,1,A
1,396,10457135,18,0,1,A
1,357,3086470,82,0,0,A
1,389,10160319,82,0,0,A
1,400,4351279,61,1,1,A
1,372,5995249,83,0,1,A
1,382,10101442,28,1,0,A
1,372,8274751,85,0,0,A
1,354,22131476,30,1,1,A
1,366,18255757,42,0,1,A
1,386,5772292,61,0,1,A
1,383,32333773,47,1,0,A
1,381,11970683,53,1,1,A
1,380,10105657,62,1,1,A
1,381,51604868,25,1,0,A
1,357,5993944,67,1,1,A
1,365,2815363,19,1,1,A
1,360,57020514,40,1,0,A
1,381,29608237,44,1,1,A
1,363,4527123,89,0,1,A
1,353,2248126,67,0,0,A
1,373,6817432,41,1,0,A
1,390,7484509,78,1,1,A
1,395,11458121,25,1,0,A
1,355,8221475,73,1,1,A
1,386,5878279,54,0,0,A
1,399,44186152,46,1,1,A
1,369,2720935,71,1,0,A
1,358,1316729,89,0,1,A
1,397,14405756,77,1,1,A
1,370,11137663,46,1,1,A
1,357,14427053,53,1,0,A
1,380,55077131,46,0,0,A
1,353,7952830,21,1,0,A
1,362,6365621,83,0,1,A
1,357,20535769,28,0,0,A
1,357,10836710,89,0,0,A
1,365,840630,88,0,0,A
1,369,10295455,82,0,0,A
1,364,9120036,53,0,1,A
1,363,1150984,79,0,0,A
1,374,30211474,40,1,0,A
1,359,8188782,52,1,1,A
1,390,36052496,47,0,0,A
1,362,628845,61,1,0,A
1,390,10567542,75,1,0,A
1,373,14184075,64,1,0,A
1,382,13896848,21,1,1,A
1,388,15026895,46,1,0,A
1,383,9018909,88,0,0,A
1,381,12215941,63,1,1,A
1,396,7673998,50,1,1,A
1,356,40640372,28,1,0,A
1,354,9759235,61,1,1,A
1,380,4276535,64,1,0,A
1,354,7616713,77,1,0,A
1,362,4218599,25,1,1,A
1,376,45673527,28,1,0,A
1,387,45050323,32,1,1,A
1,398,55053497,29,1,1,A
1,379,12591396,85,0,0,A
1,357,747338,58,1,1,A
1,381,10407526,87,0,0,A
1,388,10205007,82,0,0,A
1,394,61781664,45,1,0,A
1,391,1312062,61,1,1,A
1,360,62201978,27,1,0,A
1,390,16681635,48,1,0,A
1,358,13614534,30,1,1,A
1,370,1628828,51,1,0,A
1,382,11701587,78,1,0,A
1,358,57275414,29,1,1,A
1,392,1316668,82,0,0,A
1,377,14600405,66,1,1,A
1,387,57583941,40,1,1,A
1,386,11511767,60,1,1,A
1,363,2247732,82,0,0,A
1,376,4038038,84,0,0,A
1,359,57247570,45,1,1,A
1,376,5882615,24,1,1,A
1,371,5944549,45,1,1,A
1,354,11786721,87,0,0,A
1,365,67081907,49,1,0,A
1,378,6478264,67,1,1,A
1,379,9883013,73,1,1,A
1,357,15723433,30,1,0,A
1,392,59885321,43,1,1,A
1,356,47684582,26,1,1,A
1,398,8580852,23,0,0,A
1,391,67852478,50,1,1,A
1,377,3675299,52,1,1,A
1,368,9607366,82,0,0,A
1,355,13014802,90,0,1,A
1,389,6829146,56,1,0,A
1,383,15143577,43,1,0,A
1,395,50410309,34,1,1,A
1,377,7966939,89,0,1,A
1,353,12660135,78,1,1,A
1,369,60778448,35,1,1,A
1,386,13628836,87,0,1,A
1,354,35000308,50,1,0,A
1,391,7248022,36,1,1,A
1,381,64069293,36,1,1,A
1,368,14950484,84,0,0,A
1,386,29606388,38,0,0,A
1,382,2768436,75,1,0,A
1,382,14606331,58,0,0,A
1,394,67204028,38,1,1,A
1,359,65872505,42,1,1,A
1,385,9996041,56,0,0,A
1,397,30080532,26,1,1,A
1,389,11334823,54,1,1,A
1,379,13496263,48,1,0,A
1,362,15137178,33,0,0,A
1,391,5075435,46,1,0,A
1,362,4686515,55,1,0,A
1,374,7387542,86,0,1,A
1,400,3437396,85,0,1,A
1,391,4439655,51,1,1,A
1,387,1407026,88,0,1,A
1,389,7978937,86,0,1,A
1,386,9200606,67,1,0,A
1,393,9649498,85,0,1,A
1,394,14358463,74,1,1,A
1,374,9172750,85,0,1,A
1,375,6007907,58,1,1,A
1,385,63167104,46,1,1,A
1,366,14021030,81,0,0,A
1,366,60530829,47,1,0,A
1,394,9161842,51,1,1,A
1,378,10540921,69,1,1,A
1,367,3982116,54,1,0,A
1,379,64544035,46,1,0,A
1,380,9690355,51,1,1,A
1,381,14793542,67,1,1,A
1,360,50893003,29,0,1,A
1,385,14983479,61,1,1,A
1,399,25867193,42,1,1,A
1,395,11154927,49,1,1,A
1,398,28986515,28,0,1,A
1,375,2972837,53,0,0,A
1,371,8122425,86,0,1,A
1,399,4732163,79,0,1,A
1,373,23762576,40,1,0,A
1,364,9422896,78,1,1,A
1,354,3014577,64,1,0,A
1,353,1548137,73,1,1,A
1,379,11253975,65,0,0,A
1,394,1367148,43,1,0,A
1,355,10587782,57,1,1,A
1,355,1545011,68,1,1,A
1,384,12888328,72,0,1,A
1,384,30332933,27,1,0,A
1,374,18545657,43,1,1,A
1,375,7467706,19,1,1,A
1,395,2121337,64,1,1,A
1,375,5344377,21,1,0,A
1,387,69550568,40,1,1,A
1,399,11438457,56,1,0,A
1,373,6763609,52,1,1,A
1,360,3528955,82,0,0,A
1,399,29362990,38,1,1,A
1,367,58244263,40,1,1,A
1,385,10557843,22,1,1,A
1,385,51824434,35,1,1,A
1,357,3827607,31,0,0,A
1,375,14035886,52,1,1,A
1,365,60078093,28,1,1,A
1,360,11103790,56,1,0,A
1,365,10176850,19,1,0,A
1,360,4599437,82,0,0,A
1,365,10519300,84,0,0,A
1,353,8763245,82,0,0,A
1,377,4034747,65,0,1,A
1,371,13526009,33,1,0,A
1,374,10113560,22,1,1,A
1,357,7375818,80,0,1,A
1,389,5813061,59,1,0,A
1,354,9434546,24,0,0,A
1,388,8189473,75,1,0,A
1,392,1191826,51,1,1,A
1,381,671939,89,0,1,A
1,400,68282331,37,1,1,A
1,395,701179,18,1,0,A
1,357,4506704,75,1,1,A
1,367,58947436,37,1,0,A
1,396,11601005,53,1,1,A
1,353,45396200,36,1,0,A
1,398,24049377,46,1,1,A
1,393,42458748,38,1,1,A
1,369,53218245,38,1,0,A
1,395,14344936,60,1,0,A
1,362,10118142,53,1,0,A
1,360,4979246,76,1,1,A
1,390,2633945,86,0,0,A
1,354,12064688,44,1,0,A
1,365,12288814,78,1,1,A
1,366,62337745,43,1,0,A
1,378,49955304,30,0,1,A
1,370,10660677,68,1,0,A
1,367,3596725,65,0,0,A
1,394,55699200,28,0,1,A
1,392,8350105,25,1,1,A
1,386,38378358,49,0,0,A
1,356,52332183,47,1,0,A
1,369,5436223,86,0,1,A
1,354,1015837,82,0,1,A
1,399,2070575,90,0,1,A
1,400,48203978,26,1,1,A
1,365,13917824,60,1,1,A
1,393,7143787,81,0,1,A
1,386,5442352,51,0,1,A
1,364,19791362,26,0,1,A
1,359,14932739,61,1,1,A
1,394,13632292,67,1,0,A
1,393,39796916,35,1,1,A
1,376,4201800,63,1,0,A
1,376,9429719,54,1,1,A
1,385,8655746,63,1,1,A
1,398,8079169,72,1,1,A
